clock	tasks	taskCompletionRatio	totalReward
110	0	0.57	0
111	0	0.57	0
112	0	0.58	0
113	0	0.58	0
114	0	0.58	0
115	0	0.58	0
116	0	0.58	0
117	0	0.58	0
118	0	0.58	0
119	0	0.57	0
120	0	0.57	0
121	0	0.57	0
122	0	0.57	0
123	0	0.57	0
124	0	0.57	0
125	0	0.57	0
126	0	0.57	0
127	0	0.56	0
128	0	0.56	0
129	0	0.56	0
130	0	0.56	0
131	0	0.55	0
132	0	0.55	0
133	0	0.55	0
134	0	0.54	0
135	0	0.54	0
136	0	0.54	0
137	0	0.53	0
138	0	0.53	0
139	0	0.53	0
140	0	0.52	0
141	0	0.52	0
142	0	0.51	0
143	0	0.51	0
144	0	0.51	0
145	0	0.5	0
146	0	0.5	0
147	0	0.5	0
148	0	0.49	0
149	0	0.49	0
150	0	0.49	0
151	0	0.48	0
152	0	0.48	0
153	0	0.48	0
154	0	0.47	0
155	0	0.47	0
156	0	0.47	0
157	0	0.46	0
158	0	0.46	0
159	0	0.46	0
160	0	0.46	0
161	0	0.45	0
162	0	0.45	0
163	0	0.45	0
164	0	0.45	0
165	0	0.44	0
166	0	0.44	0
167	0	0.44	0
168	0	0.43	0
169	0	0.43	0
170	0	0.43	0
171	0	0.43	0
172	0	0.42	0
173	0	0.42	0
174	0	0.42	0
175	0	0.42	0
176	0	0.41	0
177	0	0.41	0
178	0	0.41	0
179	0	0.41	0
180	0	0.41	0
181	0	0.4	0
182	0	0.4	0
183	0	0.4	0
184	0	0.4	0
185	0	0.39	0
186	0	0.39	0
187	0	0.39	0
188	0	0.39	0
189	0	0.39	0
190	0	0.38	0
191	0	0.38	0
192	0	0.38	0
193	0	0.38	0
194	0	0.38	0
195	0	0.37	0
196	0	0.37	0
197	0	0.37	0
198	0	0.37	0
199	0	0.37	0
200	0	0.37	0
201	0	0.36	0
202	0	0.36	0
203	0	0.36	0
204	0	0.36	0
205	0	0.36	0
206	0	0.35	0
207	0	0.35	0
208	0	0.35	0
209	0	0.35	0
210	0	0.35	0
211	0	0.35	0
212	0	0.34	0
213	0	0.34	0
214	0	0.34	0
215	0	0.34	0
216	0	0.34	0
217	0	0.34	0
218	0	0.33	0
219	0	0.33	0
220	0	0.33	0
221	0	0.33	0
222	0	0.33	0
223	0	0.33	0
224	0	0.33	0
225	0	0.33	0
226	0	0.33	0
227	0	0.33	0
228	0	0.32	0
229	0	0.32	0
230	0	0.32	0
231	0	0.32	0
232	0	0.32	0
233	0	0.32	0
234	0	0.32	0
235	0	0.32	0
236	0	0.32	0
237	0	0.31	0
238	0	0.31	0
239	0	0.31	0
240	0	0.31	0
241	0	0.31	0
242	0	0.31	0
243	0	0.31	0
244	0	0.31	0
245	0	0.3	0
246	0	0.3	0
247	0	0.3	0
248	0	0.3	0
249	0	0.3	0
250	0	0.3	0
251	0	0.3	0
252	0	0.3	0
253	0	0.3	0
254	0	0.3	0
255	0	0.3	0
256	0	0.3	0
257	0	0.3	0
258	0	0.3	0
259	0	0.3	0
260	0	0.3	0
261	0	0.3	0
262	0	0.3	0
263	0	0.3	0
264	0	0.3	98
265	0	0.3	98
266	0	0.3	98
267	0	0.3	98
268	0	0.3	98
269	0	0.3	98
270	0	0.3	98
271	0	0.3	98
272	0	0.3	98
273	0	0.3	98
274	0	0.3	98
275	0	0.3	98
276	0	0.3	98
277	0	0.3	98
278	0	0.3	98
279	0	0.3	159
280	0	0.3	159
281	0	0.3	159
282	0	0.3	159
283	0	0.3	159
284	0	0.3	159
285	0	0.3	159
286	0	0.3	159
287	0	0.3	159
288	0	0.3	159
289	0	0.3	159
290	0	0.3	159
291	0	0.3	159
292	0	0.3	159
293	0	0.29	159
294	0	0.29	159
295	1	0.29	159
296	1	0.29	159
297	1	0.29	159
298	1	0.29	159
299	1	0.29	159
300	1	0.3	159
301	1	0.3	159
302	1	0.3	159
303	1	0.3	159
304	1	0.3	159
305	1	0.3	159
306	1	0.3	159
307	1	0.3	159
308	1	0.3	159
309	1	0.3	159
310	1	0.31	159
311	1	0.31	159
312	1	0.31	159
313	1	0.31	159
314	2	0.31	159
315	2	0.31	159
316	2	0.31	159
317	2	0.31	159
318	2	0.31	159
319	2	0.31	159
320	2	0.32	159
321	2	0.32	159
322	2	0.32	159
323	2	0.32	159
324	2	0.32	159
325	2	0.32	159
326	2	0.32	159
327	2	0.32	159
328	2	0.32	159
329	2	0.32	159
330	2	0.32	159
331	2	0.32	159
332	2	0.33	159
333	2	0.33	159
334	2	0.33	159
335	2	0.33	159
336	2	0.33	159
337	2	0.33	159
338	2	0.33	159
339	2	0.33	159
340	2	0.33	159
341	2	0.33	159
342	2	0.33	159
343	2	0.33	159
344	2	0.33	159
345	2	0.33	159
346	2	0.33	159
347	2	0.33	159
348	2	0.34	159
349	2	0.34	159
350	2	0.34	159
351	2	0.34	159
352	2	0.34	159
353	2	0.34	159
354	2	0.34	159
355	2	0.34	159
356	2	0.33	159
357	2	0.33	159
358	2	0.33	159
359	2	0.33	159
360	2	0.33	159
361	2	0.33	159
362	2	0.33	159
363	2	0.33	159
364	2	0.33	159
365	2	0.33	159
366	2	0.33	159
367	2	0.33	159
368	2	0.33	159
369	2	0.33	159
370	2	0.33	159
371	2	0.33	159
372	2	0.33	159
373	2	0.33	159
374	2	0.33	159
375	2	0.33	159
376	2	0.33	159
377	2	0.33	159
378	2	0.32	159
379	2	0.32	159
380	2	0.32	159
381	2	0.32	159
382	2	0.32	159
383	2	0.32	159
384	2	0.32	159
385	2	0.32	159
386	2	0.32	159
387	2	0.32	159
388	2	0.32	159
389	2	0.32	159
390	2	0.31	159
391	2	0.31	159
392	2	0.31	159
393	2	0.31	159
394	2	0.31	159
395	2	0.31	159
396	2	0.31	159
397	2	0.31	159
398	2	0.31	159
399	2	0.31	159
400	2	0.31	159
401	2	0.31	159
402	2	0.31	159
403	2	0.31	159
404	2	0.3	159
405	2	0.3	159
406	2	0.3	159
407	2	0.3	159
408	2	0.3	159
409	2	0.3	159
410	2	0.3	159
411	2	0.3	159
412	2	0.3	159
413	2	0.3	159
414	2	0.3	159
415	2	0.3	159
416	2	0.3	159
417	2	0.3	159
418	2	0.29	159
419	2	0.29	159
420	2	0.29	159
421	2	0.29	159
422	2	0.29	159
423	2	0.29	159
424	2	0.29	159
425	2	0.29	159
426	2	0.29	159
427	2	0.29	159
428	2	0.29	159
429	2	0.29	159
430	2	0.29	159
431	2	0.29	159
432	2	0.29	159
433	2	0.28	159
434	2	0.28	159
435	2	0.28	159
436	2	0.28	159
437	2	0.28	159
438	2	0.28	159
439	2	0.28	159
440	2	0.28	159
441	2	0.28	159
442	2	0.28	159
443	2	0.28	159
444	2	0.28	159
445	2	0.28	159
446	2	0.28	159
447	2	0.28	159
448	2	0.28	159
449	2	0.27	159
450	2	0.27	159
451	2	0.27	159
452	2	0.27	159
453	2	0.27	159
454	2	0.27	159
455	2	0.27	159
456	2	0.27	159
457	2	0.27	159
458	2	0.27	159
459	2	0.27	159
460	2	0.27	159
461	2	0.27	159
462	2	0.27	159
463	2	0.27	159
464	2	0.27	159
465	2	0.27	159
466	2	0.27	159
467	2	0.27	159
468	2	0.27	159
469	2	0.26	159
470	2	0.26	159
471	2	0.26	159
472	2	0.26	159
473	2	0.26	159
474	2	0.26	159
475	2	0.26	159
476	2	0.26	159
477	2	0.26	159
478	2	0.26	159
479	2	0.26	159
480	2	0.26	159
481	2	0.26	159
482	2	0.26	159
483	2	0.26	159
484	2	0.26	159
485	2	0.26	159
486	2	0.26	159
487	2	0.26	159
488	2	0.26	159
489	2	0.26	159
490	2	0.26	159
491	2	0.26	159
492	2	0.26	159
493	2	0.26	159
494	2	0.26	159
495	2	0.26	159
496	2	0.26	159
497	2	0.26	159
498	2	0.26	159
499	2	0.25	159
500	2	0.25	159
501	2	0.25	159
502	2	0.25	159
503	2	0.25	159
504	2	0.25	159
505	2	0.25	159
506	2	0.25	159
507	2	0.26	159
508	2	0.26	159
509	2	0.26	159
510	2	0.26	159
511	2	0.26	159
512	2	0.26	159
513	2	0.26	256
514	2	0.26	256
515	2	0.26	256
516	2	0.26	256
517	2	0.26	256
518	2	0.26	256
519	2	0.26	256
520	2	0.26	256
521	2	0.26	256
522	2	0.26	256
523	2	0.26	256
524	2	0.26	256
525	2	0.26	256
526	2	0.26	256
527	2	0.26	256
528	2	0.26	256
529	2	0.26	256
530	2	0.26	256
531	2	0.26	256
532	2	0.26	256
533	2	0.26	256
534	2	0.26	256
535	2	0.26	256
536	2	0.26	256
537	3	0.26	256
538	3	0.26	256
539	3	0.26	256
540	3	0.26	256
541	3	0.26	256
542	3	0.26	256
543	3	0.26	256
544	3	0.26	256
545	3	0.27	256
546	3	0.27	256
547	3	0.27	256
548	3	0.27	256
549	3	0.27	256
550	3	0.27	256
551	3	0.27	256
552	3	0.27	256
553	3	0.27	256
554	3	0.27	256
555	3	0.27	256
556	3	0.27	256
557	3	0.27	256
558	3	0.27	256
559	3	0.28	256
560	3	0.28	256
561	3	0.28	256
562	3	0.28	256
563	3	0.28	256
564	3	0.28	256
565	3	0.28	256
566	3	0.28	256
567	3	0.28	256
568	3	0.28	256
569	3	0.28	256
570	3	0.28	256
571	3	0.28	256
572	3	0.28	256
573	3	0.28	256
574	3	0.28	256
575	3	0.28	256
576	3	0.29	256
577	3	0.29	256
578	3	0.29	256
579	3	0.29	256
580	3	0.29	256
581	3	0.29	256
582	3	0.29	256
583	3	0.29	256
584	3	0.29	256
585	3	0.29	256
586	3	0.29	256
587	3	0.29	256
588	3	0.29	256
589	3	0.29	256
590	3	0.29	256
591	3	0.29	256
592	3	0.29	256
593	3	0.29	256
594	3	0.29	256
595	3	0.29	256
596	3	0.29	256
597	3	0.3	256
598	3	0.3	256
599	3	0.3	259
600	3	0.3	259
601	3	0.3	259
602	3	0.3	259
603	3	0.29	259
604	3	0.29	259
605	3	0.29	259
606	3	0.29	259
607	3	0.29	259
608	3	0.29	259
609	3	0.29	259
610	3	0.29	259
611	3	0.29	259
612	3	0.29	259
613	3	0.29	259
614	3	0.29	259
615	3	0.29	259
616	3	0.29	259
617	3	0.29	259
618	3	0.29	259
619	3	0.29	259
620	3	0.29	259
621	3	0.29	259
622	3	0.29	259
623	3	0.29	259
624	3	0.29	259
625	3	0.29	259
626	3	0.29	259
627	3	0.29	259
628	3	0.29	259
629	3	0.29	259
630	3	0.28	259
631	3	0.28	259
632	4	0.28	259
633	4	0.28	259
634	4	0.28	259
635	4	0.28	259
636	4	0.28	259
637	4	0.28	259
638	4	0.28	259
639	4	0.28	259
640	4	0.28	259
641	4	0.28	259
642	4	0.28	259
643	4	0.28	259
644	4	0.28	259
645	4	0.28	259
646	4	0.28	259
647	4	0.28	259
648	4	0.28	259
649	4	0.28	259
650	4	0.28	259
651	4	0.28	259
652	4	0.28	259
653	4	0.28	259
654	4	0.27	259
655	4	0.27	259
656	4	0.27	259
657	4	0.27	259
658	4	0.27	259
659	4	0.27	259
660	4	0.27	259
661	4	0.27	259
662	4	0.27	259
663	4	0.27	259
664	4	0.27	259
665	4	0.27	259
666	4	0.27	259
667	4	0.27	259
668	4	0.27	259
669	4	0.27	259
670	4	0.27	259
671	4	0.27	259
672	4	0.27	259
673	4	0.27	259
674	4	0.27	259
675	4	0.27	259
676	4	0.27	259
677	4	0.27	259
678	4	0.26	259
679	4	0.26	259
680	4	0.26	259
681	4	0.26	259
682	4	0.26	259
683	4	0.26	259
684	4	0.26	259
685	4	0.26	259
686	4	0.26	259
687	4	0.26	259
688	4	0.26	259
689	4	0.26	259
690	4	0.26	259
691	4	0.26	259
692	4	0.26	259
693	4	0.26	259
694	4	0.26	259
695	4	0.26	259
696	4	0.26	259
697	4	0.26	259
698	4	0.26	259
699	4	0.26	259
700	4	0.26	259
701	4	0.26	259
702	4	0.26	259
703	4	0.26	259
704	4	0.26	259
705	4	0.25	259
706	4	0.25	259
707	4	0.25	259
708	4	0.25	259
709	4	0.25	259
710	4	0.25	259
711	4	0.25	259
712	4	0.25	259
713	4	0.25	259
714	4	0.25	259
715	4	0.25	259
716	4	0.25	259
717	4	0.25	259
718	4	0.25	259
719	4	0.25	259
720	4	0.25	259
721	4	0.25	259
722	4	0.25	259
723	4	0.25	259
724	4	0.25	259
725	4	0.25	259
726	4	0.25	259
727	4	0.25	259
728	4	0.25	259
729	4	0.25	259
730	4	0.25	259
731	4	0.25	259
732	4	0.25	259
733	4	0.25	259
734	4	0.25	259
735	4	0.25	259
736	4	0.25	259
737	4	0.25	259
738	4	0.25	259
739	4	0.25	259
740	4	0.25	259
741	4	0.25	259
742	4	0.25	259
743	4	0.25	259
744	4	0.25	259
745	4	0.25	259
746	4	0.25	259
747	4	0.25	259
748	4	0.25	259
749	4	0.25	259
750	4	0.25	259
751	4	0.25	259
752	4	0.25	259
753	4	0.25	259
754	4	0.25	259
755	4	0.25	355
756	4	0.25	355
757	4	0.25	355
758	4	0.25	355
759	4	0.25	355
760	4	0.25	355
761	4	0.25	355
762	4	0.25	355
763	4	0.25	355
764	4	0.25	355
765	4	0.25	355
766	4	0.25	355
767	4	0.25	355
768	4	0.25	355
769	4	0.25	355
770	4	0.25	355
771	4	0.25	355
772	4	0.26	355
773	4	0.26	355
774	4	0.26	355
775	4	0.26	355
776	4	0.26	355
777	4	0.26	355
778	4	0.26	355
779	4	0.26	355
780	4	0.26	355
781	4	0.26	355
782	4	0.26	355
783	4	0.26	355
784	4	0.26	355
785	4	0.26	370
786	4	0.26	370
787	4	0.26	370
788	4	0.26	370
789	4	0.26	370
790	4	0.26	370
791	4	0.26	370
792	4	0.26	370
793	4	0.26	370
794	4	0.26	370
795	4	0.26	370
796	4	0.26	370
797	4	0.26	370
798	4	0.26	370
799	4	0.26	370
800	4	0.26	370
801	5	0.26	370
802	5	0.26	370
803	5	0.26	370
804	5	0.26	370
805	5	0.26	370
806	5	0.26	370
807	5	0.26	370
808	5	0.26	370
809	5	0.26	370
810	5	0.26	370
811	5	0.26	370
812	5	0.26	370
813	5	0.26	370
814	5	0.26	370
815	5	0.26	370
816	5	0.26	370
817	5	0.26	370
818	5	0.26	370
819	5	0.26	370
820	5	0.26	370
821	5	0.26	370
822	5	0.26	370
823	5	0.26	370
824	5	0.26	370
825	5	0.26	370
826	5	0.26	370
827	5	0.26	370
828	5	0.26	370
829	5	0.26	370
830	5	0.26	370
831	6	0.26	370
832	6	0.26	370
833	6	0.26	370
834	6	0.26	370
835	6	0.26	370
836	6	0.26	370
837	6	0.26	370
838	6	0.26	370
839	6	0.26	370
840	6	0.26	370
841	6	0.26	370
842	6	0.26	370
843	6	0.26	370
844	6	0.25	370
845	6	0.25	370
846	6	0.25	370
847	6	0.25	370
848	6	0.25	370
849	6	0.25	370
850	6	0.25	370
851	6	0.25	370
852	6	0.25	370
853	6	0.25	370
854	6	0.25	370
855	6	0.25	370
856	6	0.25	370
857	6	0.25	370
858	6	0.25	370
859	6	0.25	370
860	6	0.25	370
861	6	0.25	370
862	6	0.25	370
863	6	0.25	370
864	6	0.25	370
865	6	0.25	370
866	6	0.25	370
867	6	0.25	370
868	6	0.25	370
869	6	0.25	370
870	6	0.25	370
871	6	0.25	370
872	6	0.25	370
873	6	0.25	370
874	6	0.25	370
875	6	0.25	370
876	6	0.25	370
877	6	0.25	370
878	6	0.25	370
879	6	0.25	370
880	6	0.25	370
881	6	0.25	370
882	6	0.25	370
883	6	0.25	370
884	6	0.25	370
885	6	0.25	370
886	6	0.25	370
887	6	0.25	370
888	6	0.25	370
889	6	0.25	370
890	6	0.25	370
891	6	0.25	370
892	6	0.25	370
893	6	0.25	370
894	6	0.25	370
895	6	0.25	370
896	6	0.25	370
897	6	0.25	370
898	6	0.25	370
899	6	0.25	370
900	6	0.25	370
901	6	0.25	370
902	6	0.25	370
903	6	0.25	370
904	6	0.25	370
905	6	0.25	370
906	6	0.25	370
907	6	0.25	370
908	6	0.25	370
909	6	0.25	370
910	6	0.25	370
911	6	0.25	370
912	6	0.25	370
913	6	0.25	370
914	6	0.25	404
915	6	0.25	404
916	6	0.25	404
917	6	0.25	404
918	6	0.25	404
919	6	0.25	404
920	6	0.25	404
921	6	0.25	404
922	6	0.25	404
923	6	0.24	404
924	6	0.24	404
925	6	0.24	404
926	6	0.24	404
927	6	0.24	404
928	6	0.24	404
929	6	0.24	404
930	6	0.24	404
931	6	0.24	404
932	6	0.24	404
933	6	0.24	404
934	6	0.24	404
935	6	0.24	404
936	6	0.24	404
937	6	0.24	404
938	6	0.24	404
939	6	0.24	404
940	6	0.24	404
941	6	0.24	404
942	6	0.24	404
943	6	0.24	404
944	6	0.24	404
945	6	0.24	404
946	6	0.24	404
947	6	0.24	404
948	6	0.24	404
949	6	0.24	404
950	6	0.24	404
951	6	0.24	404
952	6	0.24	404
953	6	0.24	404
954	6	0.24	404
955	6	0.24	404
956	6	0.24	404
957	6	0.24	404
958	6	0.24	404
959	6	0.24	404
960	6	0.24	404
961	6	0.24	404
962	6	0.24	404
963	6	0.23	404
964	6	0.23	404
965	6	0.23	404
966	6	0.23	404
967	6	0.23	404
968	6	0.23	404
969	6	0.23	404
970	6	0.23	404
971	6	0.23	404
972	6	0.23	404
973	6	0.23	404
974	6	0.23	404
975	6	0.23	404
976	6	0.23	404
977	6	0.23	404
978	7	0.23	404
979	7	0.23	404
980	7	0.23	404
981	7	0.23	404
982	7	0.23	404
983	7	0.23	404
984	7	0.23	404
985	7	0.23	404
986	7	0.23	404
987	7	0.23	404
988	7	0.23	404
989	7	0.23	404
990	7	0.23	404
991	7	0.23	404
992	7	0.23	404
993	7	0.23	404
994	7	0.23	404
995	7	0.23	404
996	7	0.23	404
997	7	0.23	404
998	7	0.23	404
999	7	0.23	404
1000	7	0.23	457
1001	7	0.23	457
1002	7	0.23	457
1003	7	0.23	457
1004	7	0.23	457
1005	7	0.23	457
1006	7	0.23	457
1007	7	0.23	457
1008	7	0.23	457
1009	7	0.23	457
1010	7	0.23	457
1011	7	0.23	457
1012	7	0.23	457
1013	7	0.23	457
1014	7	0.23	457
1015	7	0.23	457
1016	7	0.23	457
1017	7	0.23	457
1018	7	0.23	457
1019	7	0.23	457
1020	7	0.23	457
1021	7	0.23	457
1022	7	0.23	457
1023	7	0.23	457
1024	7	0.23	457
1025	8	0.23	457
1026	8	0.23	457
1027	8	0.23	457
1028	8	0.23	457
1029	8	0.23	457
1030	8	0.23	457
1031	8	0.23	457
1032	8	0.23	457
1033	8	0.23	457
1034	8	0.23	457
1035	8	0.23	457
1036	8	0.22	457
1037	8	0.22	457
1038	8	0.22	457
1039	8	0.22	457
1040	8	0.22	457
1041	8	0.22	457
1042	8	0.22	457
1043	8	0.22	457
1044	8	0.22	457
1045	8	0.22	457
1046	8	0.22	457
1047	8	0.22	457
1048	8	0.22	457
