clock	tasks	taskCompletionRatio	totalReward
85	0.00	0.40	0.00
86	0.00	0.41	0.00
87	0.00	0.41	0.00
88	0.00	0.42	0.00
89	0.00	0.42	0.00
90	0.00	0.43	0.00
91	0.00	0.44	0.00
92	0.00	0.44	0.00
93	0.00	0.45	0.00
94	0.00	0.45	0.00
95	0.00	0.46	0.00
96	0.00	0.46	0.00
97	0.00	0.47	0.00
98	0.00	0.48	0.00
99	0.00	0.48	0.00
100	0.00	0.49	0.00
101	0.00	0.49	0.00
102	0.00	0.49	0.00
103	0.00	0.50	0.00
104	0.00	0.50	0.00
105	0.00	0.51	0.00
106	0.00	0.51	0.00
107	0.00	0.51	0.00
108	0.00	0.52	0.00
109	0.00	0.53	0.00
110	0.00	0.53	0.00
111	0.00	0.53	0.00
112	0.00	0.54	0.00
113	0.00	0.54	0.00
114	0.00	0.55	0.00
115	0.00	0.55	0.00
116	0.00	0.55	0.00
117	0.00	0.56	0.00
118	0.00	0.56	0.00
119	0.00	0.56	0.00
120	0.00	0.57	0.00
121	0.00	0.57	0.00
122	0.00	0.57	0.00
123	0.00	0.57	0.00
124	0.00	0.58	0.00
125	0.00	0.58	0.00
126	0.00	0.58	0.00
127	0.00	0.59	0.00
128	0.00	0.59	0.00
129	0.00	0.59	0.00
130	0.00	0.60	4.00
131	0.00	0.60	4.00
132	0.00	0.60	16.20
133	0.00	0.60	16.20
134	0.00	0.60	16.20
135	0.00	0.61	34.20
136	0.00	0.61	34.20
137	0.00	0.61	59.40
138	0.00	0.61	59.40
139	0.00	0.61	73.40
140	0.00	0.61	73.40
141	0.00	0.61	73.40
142	0.00	0.61	73.40
143	0.00	0.62	73.40
144	0.00	0.62	88.20
145	0.00	0.62	88.20
146	0.00	0.62	105.20
147	0.00	0.62	117.20
148	0.00	0.62	134.20
149	0.00	0.62	150.60
150	0.00	0.62	150.60
151	0.00	0.61	171.60
152	0.00	0.62	172.20
153	0.00	0.62	172.20
154	0.00	0.61	190.80
155	0.00	0.61	199.40
156	0.00	0.61	224.80
157	0.00	0.61	231.00
158	0.00	0.60	231.00
159	0.00	0.60	244.80
160	0.00	0.60	260.40
161	0.00	0.60	260.40
162	0.00	0.59	260.40
163	0.20	0.59	260.40
164	0.20	0.59	260.40
165	0.20	0.58	264.40
166	0.40	0.58	264.40
167	0.40	0.57	264.40
168	0.40	0.57	264.40
169	0.40	0.57	264.40
170	0.40	0.56	264.40
171	0.60	0.56	264.40
172	0.80	0.56	264.40
173	0.80	0.55	264.40
174	1.00	0.55	264.40
175	1.00	0.55	264.40
176	1.00	0.54	264.40
177	1.00	0.54	264.40
178	1.00	0.54	264.40
179	1.00	0.53	264.40
180	1.00	0.53	264.40
181	1.00	0.53	264.40
182	1.00	0.52	264.40
183	1.00	0.52	264.40
184	1.00	0.52	264.40
185	1.00	0.52	264.40
186	1.00	0.52	264.40
187	1.00	0.51	264.40
188	1.00	0.51	264.40
189	1.00	0.51	264.40
190	1.00	0.51	264.40
191	1.00	0.50	264.40
192	1.00	0.50	264.40
193	1.00	0.50	264.40
194	1.20	0.50	264.40
195	1.20	0.50	264.40
196	1.20	0.49	264.40
197	1.20	0.49	264.40
198	1.80	0.49	264.40
199	2.00	0.49	264.40
200	2.00	0.49	264.40
201	2.00	0.48	264.40
202	2.00	0.48	264.40
203	2.00	0.48	264.40
204	2.00	0.48	264.40
205	2.00	0.47	264.40
206	2.00	0.47	264.40
207	2.00	0.47	264.40
208	2.40	0.47	264.40
209	2.40	0.46	264.40
210	2.40	0.46	264.40
211	2.40	0.46	264.40
212	2.40	0.46	264.40
213	2.60	0.45	264.40
214	2.60	0.45	264.40
215	2.60	0.45	264.40
216	2.60	0.45	264.40
217	2.60	0.45	264.40
218	2.60	0.44	264.40
219	2.60	0.44	264.40
220	2.80	0.44	264.40
221	3.00	0.44	264.40
222	3.00	0.43	264.40
223	3.00	0.43	264.40
224	3.00	0.43	264.40
225	3.00	0.43	264.40
226	3.00	0.43	264.40
227	3.00	0.42	264.40
228	3.00	0.42	264.40
229	3.20	0.42	264.40
230	3.20	0.42	264.40
231	3.20	0.42	264.40
232	3.20	0.42	264.40
233	3.20	0.41	264.40
234	3.20	0.41	264.40
235	3.20	0.41	264.40
236	3.20	0.41	264.40
237	3.20	0.41	264.40
238	3.20	0.40	264.40
239	3.20	0.40	264.40
240	3.20	0.40	264.40
241	3.40	0.40	264.40
242	3.40	0.40	264.40
243	3.80	0.40	264.40
244	3.80	0.39	264.40
245	4.00	0.39	264.40
246	4.20	0.39	264.40
247	4.20	0.39	264.40
248	4.20	0.39	264.40
249	4.20	0.39	264.40
250	4.40	0.39	264.40
251	4.40	0.39	264.40
252	4.40	0.39	264.40
253	4.60	0.39	264.40
254	4.60	0.39	264.40
255	4.60	0.38	264.40
256	4.60	0.38	264.40
257	4.60	0.38	264.40
258	4.60	0.38	264.40
259	4.60	0.38	264.40
260	4.60	0.38	264.40
261	4.60	0.38	264.40
262	4.60	0.38	264.40
263	4.60	0.37	264.40
264	4.60	0.37	264.40
265	4.60	0.37	264.40
266	4.60	0.37	264.40
267	4.60	0.37	264.40
268	4.60	0.37	264.40
269	4.60	0.37	264.40
270	4.60	0.37	264.40
271	4.60	0.36	264.40
272	4.60	0.36	264.40
273	4.60	0.36	264.40
274	4.60	0.36	264.40
275	4.60	0.36	264.40
276	4.60	0.36	264.40
277	4.60	0.36	264.40
278	4.60	0.36	264.40
279	4.60	0.35	264.40
280	4.60	0.35	264.40
281	4.60	0.35	264.40
282	4.60	0.35	264.40
283	4.60	0.35	264.40
284	4.60	0.35	264.40
285	4.60	0.35	264.40
286	4.60	0.35	264.40
287	4.60	0.35	264.40
288	4.60	0.35	264.40
289	4.60	0.35	264.40
290	4.60	0.35	264.40
291	4.60	0.35	264.40
292	4.60	0.35	264.40
293	4.60	0.35	264.40
294	4.60	0.35	264.40
295	4.60	0.35	264.40
296	4.60	0.35	264.40
297	4.60	0.35	264.40
298	4.60	0.35	264.40
299	4.60	0.35	264.40
300	4.60	0.35	264.40
301	4.60	0.35	264.40
302	4.60	0.35	264.40
303	4.60	0.35	264.40
304	4.60	0.34	264.40
305	4.60	0.34	264.40
306	4.60	0.34	264.40
307	4.60	0.34	264.40
308	4.60	0.34	264.40
309	4.60	0.35	264.40
310	4.60	0.35	264.40
311	4.60	0.35	264.40
312	4.60	0.35	264.40
313	4.60	0.35	264.40
314	4.60	0.35	264.40
315	4.60	0.34	264.40
316	4.60	0.34	264.40
317	4.60	0.34	264.40
318	4.60	0.34	264.40
319	4.60	0.35	264.40
320	4.60	0.35	264.40
321	4.60	0.35	264.40
322	4.60	0.35	264.40
323	4.60	0.35	264.40
324	4.60	0.35	264.40
325	4.60	0.35	264.40
326	4.60	0.35	264.40
327	4.60	0.35	264.40
328	4.60	0.35	272.20
329	4.60	0.35	272.20
330	4.60	0.35	272.20
331	4.60	0.35	272.20
332	4.60	0.35	272.20
333	4.60	0.35	272.20
334	4.60	0.35	272.20
335	4.60	0.35	272.20
336	4.60	0.35	272.20
337	4.60	0.35	272.20
338	4.60	0.35	272.20
339	4.60	0.35	272.20
340	4.60	0.35	272.20
341	4.60	0.36	272.20
342	4.60	0.36	272.20
343	4.60	0.36	272.20
344	4.60	0.36	272.20
345	4.60	0.36	272.20
346	4.60	0.36	272.20
347	4.60	0.36	272.20
348	4.60	0.36	272.20
349	4.60	0.36	272.20
350	4.60	0.36	272.20
351	4.60	0.36	272.20
352	4.60	0.36	272.20
353	4.60	0.36	272.20
354	4.60	0.37	272.20
355	4.60	0.37	272.20
356	4.60	0.37	272.20
357	4.60	0.37	272.20
358	4.60	0.37	272.20
359	4.60	0.37	272.20
360	4.60	0.37	272.20
361	4.60	0.37	272.20
362	4.60	0.37	273.80
363	4.60	0.37	273.80
364	4.60	0.37	273.80
365	4.60	0.37	273.80
366	4.60	0.38	273.80
367	4.60	0.38	273.80
368	4.60	0.38	273.80
369	4.60	0.38	286.40
370	4.60	0.38	286.40
371	4.60	0.38	286.40
372	4.60	0.38	286.40
373	4.60	0.38	286.40
374	4.60	0.38	286.40
375	4.60	0.38	286.40
376	4.60	0.38	286.40
377	4.60	0.38	286.40
378	4.60	0.38	286.40
379	4.60	0.38	286.40
380	4.60	0.38	286.40
381	4.60	0.39	286.40
382	4.60	0.39	286.40
383	4.60	0.39	286.40
384	4.60	0.39	286.40
385	4.60	0.38	286.40
386	4.60	0.38	287.00
387	4.60	0.38	287.00
388	4.60	0.39	287.00
389	4.60	0.39	287.00
390	4.60	0.39	287.00
391	4.60	0.39	287.00
392	4.60	0.39	304.20
393	4.60	0.39	304.20
394	4.60	0.39	304.20
395	4.60	0.39	304.20
396	4.80	0.39	315.80
397	4.80	0.39	315.80
398	4.80	0.39	315.80
399	4.80	0.39	315.80
400	5.00	0.39	315.80
401	5.00	0.39	315.80
402	5.00	0.39	315.80
403	5.00	0.39	315.80
404	5.00	0.39	345.40
405	5.00	0.39	345.40
406	5.00	0.39	345.40
407	5.00	0.39	345.40
408	5.20	0.39	345.40
409	5.20	0.39	345.40
410	5.20	0.39	359.80
411	5.20	0.39	359.80
412	5.20	0.39	359.80
413	5.20	0.39	359.80
414	5.20	0.39	359.80
415	5.20	0.39	368.60
416	5.20	0.39	368.60
417	5.40	0.39	368.60
418	5.40	0.39	368.60
419	5.40	0.39	368.60
420	5.40	0.39	368.60
421	5.40	0.39	368.60
422	5.40	0.39	368.60
423	5.40	0.39	368.60
424	5.40	0.39	368.60
425	5.40	0.39	368.60
426	5.40	0.39	368.60
427	5.60	0.39	368.60
428	5.60	0.39	368.60
429	5.60	0.39	380.60
430	5.80	0.39	400.40
431	5.80	0.39	400.40
432	5.80	0.39	400.40
433	5.80	0.39	400.40
434	5.80	0.39	400.40
435	6.00	0.39	400.40
436	6.00	0.38	400.40
437	6.00	0.38	400.40
438	6.00	0.38	400.40
439	6.00	0.38	400.40
440	6.00	0.38	415.20
441	6.00	0.38	415.20
442	6.00	0.38	415.20
443	6.00	0.38	424.80
444	6.00	0.38	424.80
445	6.00	0.38	424.80
446	6.00	0.38	424.80
447	6.00	0.38	424.80
448	6.00	0.38	424.80
449	6.00	0.38	424.80
450	6.20	0.38	424.80
451	6.20	0.38	424.80
452	6.20	0.38	424.80
453	6.20	0.38	424.80
454	6.20	0.38	424.80
455	6.20	0.38	435.40
456	6.20	0.37	435.40
457	6.40	0.37	435.40
458	6.40	0.37	435.40
459	6.40	0.37	435.40
460	6.40	0.37	435.40
461	6.60	0.37	435.40
462	6.60	0.37	435.40
463	6.60	0.37	435.40
464	6.60	0.37	435.40
465	6.60	0.37	435.40
466	6.60	0.37	435.40
467	6.60	0.37	435.40
468	6.80	0.37	435.40
469	6.80	0.37	435.40
470	6.80	0.37	435.40
471	6.80	0.37	435.40
472	6.80	0.37	435.40
473	6.80	0.36	435.40
474	7.00	0.36	435.40
475	7.00	0.36	435.40
476	7.00	0.36	435.40
477	7.00	0.36	435.40
478	7.00	0.36	435.40
479	7.20	0.36	435.40
480	7.20	0.36	435.40
481	7.20	0.36	435.40
482	7.20	0.36	435.40
483	7.20	0.36	435.40
484	7.20	0.36	435.40
485	7.20	0.36	435.40
486	7.20	0.36	435.40
487	7.20	0.36	435.40
488	7.20	0.36	435.40
489	7.20	0.35	435.40
490	7.20	0.35	435.40
491	7.20	0.35	435.40
492	7.20	0.35	435.40
493	7.20	0.35	435.40
494	7.20	0.35	435.40
495	7.20	0.35	435.40
496	7.40	0.35	435.40
497	7.40	0.35	435.40
498	7.40	0.35	435.40
499	7.40	0.35	435.40
500	7.40	0.35	435.40
501	7.60	0.35	435.40
502	7.60	0.35	435.40
503	7.60	0.35	435.40
504	7.60	0.35	435.40
505	7.80	0.35	435.40
506	7.80	0.35	435.40
507	7.80	0.35	435.40
508	7.80	0.35	435.40
509	7.80	0.35	435.40
510	7.80	0.35	435.40
511	7.80	0.35	435.40
512	7.80	0.35	435.40
513	7.80	0.35	435.40
514	7.80	0.35	435.40
515	7.80	0.35	435.40
516	7.80	0.35	435.40
517	7.80	0.35	435.40
518	7.80	0.35	435.40
519	7.80	0.35	435.40
520	7.80	0.35	435.40
521	7.80	0.35	435.40
522	7.80	0.35	435.40
523	7.80	0.35	435.40
524	7.80	0.35	435.40
525	7.80	0.34	435.40
526	7.80	0.34	435.40
527	7.80	0.34	435.40
528	7.80	0.34	435.40
529	7.80	0.34	435.40
530	7.80	0.34	435.40
531	7.80	0.34	435.40
532	7.80	0.34	435.40
533	7.80	0.34	435.40
534	7.80	0.34	435.40
535	7.80	0.34	435.40
536	7.80	0.34	435.40
537	7.80	0.34	435.40
538	7.80	0.34	435.40
539	7.80	0.34	445.00
540	7.80	0.34	445.00
541	7.80	0.34	445.00
542	7.80	0.34	445.00
543	7.80	0.34	445.00
544	7.80	0.34	445.00
545	7.80	0.34	445.00
546	7.80	0.34	445.00
547	7.80	0.34	445.00
548	7.80	0.34	445.00
549	7.80	0.34	445.00
550	7.80	0.34	445.00
551	7.80	0.34	445.00
552	7.80	0.34	445.00
553	7.80	0.34	445.00
554	7.80	0.34	445.00
555	7.80	0.33	445.00
556	7.80	0.33	445.00
557	7.80	0.33	445.00
558	7.80	0.33	445.00
559	7.80	0.33	445.00
560	7.80	0.33	445.00
561	7.80	0.33	445.00
562	7.80	0.33	445.00
563	7.80	0.33	445.00
564	7.80	0.33	445.00
565	7.80	0.33	445.00
566	7.80	0.33	445.00
567	7.80	0.33	445.00
568	7.80	0.33	445.00
569	7.80	0.33	445.00
570	7.80	0.33	445.00
571	7.80	0.33	445.00
572	7.80	0.33	445.00
573	7.80	0.33	445.00
574	7.80	0.33	445.00
575	7.80	0.33	445.00
576	7.80	0.33	445.00
577	7.80	0.32	445.00
578	7.80	0.32	445.00
579	7.80	0.32	445.00
580	7.80	0.32	445.00
581	7.80	0.32	445.00
582	7.80	0.32	445.00
583	7.80	0.32	445.00
584	8.00	0.32	445.00
585	8.00	0.32	445.00
586	8.00	0.32	445.00
587	8.00	0.32	445.00
588	8.00	0.32	445.00
589	8.00	0.32	445.00
590	8.00	0.32	445.00
591	8.00	0.32	456.20
592	8.00	0.32	456.20
593	8.00	0.32	456.20
594	8.00	0.32	456.20
595	8.00	0.32	456.20
596	8.00	0.32	456.20
597	8.00	0.32	463.80
598	8.00	0.32	463.80
599	8.00	0.32	463.80
600	8.00	0.32	463.80
601	8.00	0.32	463.80
602	8.00	0.32	463.80
603	8.00	0.32	463.80
604	8.00	0.32	463.80
605	8.00	0.32	463.80
606	8.00	0.32	463.80
607	8.00	0.32	463.80
608	8.00	0.32	463.80
609	8.00	0.32	463.80
610	8.00	0.32	463.80
611	8.00	0.32	463.80
612	8.00	0.32	463.80
613	8.00	0.32	463.80
614	8.00	0.31	463.80
615	8.00	0.31	463.80
616	8.00	0.31	480.40
617	8.00	0.31	480.40
618	8.00	0.31	480.40
619	8.00	0.31	480.40
620	8.00	0.31	483.60
621	8.00	0.31	483.60
622	8.20	0.31	483.60
623	8.20	0.31	483.60
624	8.20	0.31	483.60
625	8.20	0.32	483.60
626	8.20	0.32	483.60
627	8.20	0.32	484.00
628	8.20	0.32	484.00
629	8.20	0.32	484.00
630	8.20	0.31	484.00
631	8.20	0.31	484.00
632	8.20	0.31	484.00
633	8.20	0.31	484.00
634	8.20	0.31	484.00
635	8.20	0.31	484.00
636	8.20	0.31	484.00
637	8.20	0.31	484.00
638	8.20	0.31	484.00
639	8.20	0.31	484.00
640	8.20	0.31	484.00
641	8.20	0.31	484.00
642	8.20	0.31	484.00
643	8.20	0.31	484.00
644	8.20	0.31	484.00
645	8.20	0.31	484.00
646	8.40	0.31	484.00
647	8.40	0.31	484.00
648	8.40	0.31	484.00
649	8.40	0.31	484.00
650	8.40	0.31	484.00
651	8.40	0.31	484.00
652	8.40	0.31	484.00
653	8.40	0.31	484.00
654	8.40	0.31	484.00
655	8.60	0.30	484.00
656	8.60	0.30	484.00
657	8.60	0.30	484.00
658	8.60	0.30	484.00
659	8.60	0.30	484.00
660	8.60	0.30	484.00
661	8.60	0.30	484.00
662	8.60	0.30	484.00
663	8.60	0.30	484.00
664	8.60	0.30	484.00
665	8.60	0.30	489.40
666	8.60	0.30	489.40
667	8.60	0.30	489.40
668	8.60	0.30	489.40
669	8.60	0.30	489.40
670	8.60	0.30	489.40
671	8.60	0.30	489.40
672	8.60	0.30	489.40
673	8.60	0.30	489.40
674	8.60	0.30	489.40
675	8.60	0.30	489.40
676	8.60	0.30	489.40
677	8.80	0.30	489.40
678	9.00	0.30	489.40
679	9.00	0.30	489.40
680	9.00	0.30	489.40
681	9.00	0.30	489.40
682	9.00	0.30	489.40
683	9.00	0.30	489.40
684	9.00	0.30	507.00
685	9.00	0.30	507.00
686	9.00	0.30	507.00
687	9.00	0.30	526.60
688	9.00	0.30	526.60
689	9.20	0.30	526.60
690	9.20	0.30	526.60
691	9.20	0.30	526.60
692	9.20	0.30	526.60
693	9.20	0.30	526.60
694	9.20	0.30	526.60
695	9.20	0.30	526.60
696	9.20	0.30	526.60
697	9.20	0.30	526.60
698	9.20	0.30	526.60
699	9.20	0.30	526.60
700	9.20	0.30	526.60
701	9.20	0.30	526.60
702	9.20	0.30	526.60
703	9.20	0.30	526.60
704	9.20	0.30	526.60
705	9.20	0.30	526.60
706	9.20	0.30	526.60
707	9.20	0.30	526.60
708	9.20	0.30	526.60
709	9.20	0.30	526.60
710	9.20	0.30	526.60
711	9.20	0.30	526.60
712	9.20	0.30	526.60
713	9.20	0.30	526.60
714	9.40	0.30	526.60
715	9.40	0.30	526.60
716	9.40	0.30	526.60
717	9.40	0.30	526.60
718	9.40	0.30	526.60
719	9.40	0.30	542.20
720	9.40	0.30	542.20
721	9.40	0.30	542.20
722	9.40	0.30	542.20
723	9.40	0.30	542.20
724	9.40	0.30	542.20
725	9.40	0.30	542.20
726	9.40	0.30	542.20
727	9.40	0.31	542.20
728	9.40	0.31	542.20
729	9.40	0.31	542.20
730	9.40	0.31	542.20
731	9.40	0.31	542.20
732	9.40	0.31	542.20
733	9.40	0.31	545.80
734	9.40	0.30	545.80
735	9.40	0.30	545.80
736	9.40	0.30	545.80
737	9.40	0.30	545.80
738	9.40	0.30	545.80
739	9.40	0.31	545.80
740	9.40	0.31	545.80
741	9.60	0.31	545.80
742	9.60	0.31	545.80
743	9.60	0.31	545.80
744	9.60	0.31	545.80
745	9.60	0.31	545.80
746	9.60	0.31	545.80
747	9.60	0.31	545.80
748	9.60	0.31	545.80
749	9.60	0.31	545.80
750	9.60	0.31	545.80
751	9.60	0.31	545.80
752	9.60	0.31	545.80
753	9.60	0.31	545.80
754	9.60	0.31	545.80
755	9.60	0.31	560.80
756	9.60	0.31	560.80
757	9.60	0.31	560.80
758	9.60	0.31	565.40
759	9.60	0.31	565.40
760	9.60	0.31	565.40
761	9.60	0.31	565.40
762	9.60	0.31	565.40
763	9.60	0.31	565.40
764	9.60	0.31	565.40
765	9.60	0.31	565.40
766	9.60	0.31	565.40
767	9.60	0.31	565.40
768	9.80	0.31	565.40
769	9.80	0.31	578.60
770	9.80	0.31	578.60
771	9.80	0.31	578.60
772	9.80	0.31	578.60
773	9.80	0.31	588.60
774	9.80	0.31	588.60
775	9.80	0.31	588.60
776	9.80	0.32	588.60
777	9.80	0.32	588.60
778	9.80	0.32	588.60
779	9.80	0.32	588.60
780	9.80	0.32	588.60
781	9.80	0.32	588.60
782	9.80	0.32	588.60
783	9.80	0.32	588.60
784	9.80	0.32	588.60
785	9.80	0.32	588.60
786	9.80	0.32	588.60
787	9.80	0.32	588.60
788	9.80	0.32	591.40
789	9.80	0.32	591.40
790	9.80	0.32	591.40
791	9.80	0.32	591.40
792	9.80	0.32	591.40
793	9.80	0.32	591.40
794	9.80	0.32	611.20
795	9.80	0.32	611.20
796	9.80	0.32	611.20
797	9.80	0.32	611.20
798	9.80	0.32	622.20
799	9.80	0.32	622.20
800	10.00	0.32	622.20
801	10.00	0.32	622.20
802	10.00	0.32	641.80
803	10.00	0.32	641.80
804	10.20	0.32	641.80
805	10.20	0.32	641.80
806	10.20	0.32	641.80
807	10.20	0.32	644.80
808	10.20	0.32	644.80
809	10.40	0.32	644.80
810	10.40	0.32	644.80
811	10.40	0.32	644.80
812	10.40	0.32	644.80
813	10.40	0.32	644.80
814	10.40	0.32	644.80
815	10.40	0.32	644.80
816	10.40	0.32	644.80
817	10.60	0.32	644.80
818	10.60	0.32	644.80
819	10.60	0.32	644.80
820	10.60	0.32	644.80
821	10.60	0.32	644.80
822	10.60	0.32	644.80
823	10.60	0.32	644.80
824	11.00	0.32	644.80
825	11.00	0.32	652.80
826	11.00	0.32	652.80
827	11.00	0.32	652.80
828	11.00	0.32	652.80
829	11.00	0.32	652.80
830	11.00	0.32	652.80
831	11.00	0.32	652.80
832	11.00	0.32	652.80
833	11.20	0.32	652.80
834	11.20	0.32	652.80
835	11.20	0.32	652.80
836	11.20	0.32	652.80
837	11.40	0.32	652.80
838	11.40	0.32	652.80
839	11.40	0.32	655.00
840	11.40	0.32	655.00
841	11.40	0.32	655.00
842	11.40	0.32	655.00
843	11.40	0.32	669.40
844	11.40	0.32	684.00
845	11.40	0.32	703.80
846	11.40	0.32	703.80
847	11.60	0.32	703.80
848	11.60	0.32	703.80
849	11.60	0.32	703.80
850	11.60	0.32	703.80
851	11.60	0.32	703.80
852	11.60	0.32	703.80
853	11.60	0.32	703.80
854	11.60	0.32	703.80
855	11.60	0.32	703.80
856	11.60	0.32	703.80
857	11.60	0.32	703.80
858	11.60	0.32	703.80
859	11.60	0.32	703.80
860	11.80	0.32	703.80
861	11.80	0.32	703.80
862	11.80	0.32	703.80
863	11.80	0.32	703.80
864	11.80	0.32	703.80
865	11.80	0.32	703.80
866	12.20	0.32	703.80
867	12.20	0.32	706.40
868	12.20	0.32	706.40
869	12.40	0.32	706.40
870	12.40	0.32	706.40
871	12.40	0.32	706.40
872	12.40	0.32	706.40
873	12.40	0.32	706.40
874	12.40	0.32	706.40
875	12.40	0.32	706.40
876	12.40	0.32	706.40
877	12.40	0.32	706.40
878	12.40	0.32	714.00
879	12.40	0.32	714.00
880	12.40	0.32	714.00
881	12.40	0.32	714.00
882	12.40	0.32	714.00
883	12.40	0.32	714.00
884	12.40	0.32	714.00
885	12.40	0.32	714.00
886	12.40	0.32	714.00
887	12.40	0.32	714.00
888	12.40	0.32	714.00
889	12.40	0.32	714.00
890	12.40	0.32	714.00
891	12.40	0.32	714.00
892	12.40	0.32	714.00
893	12.40	0.32	714.00
894	12.40	0.32	714.00
895	12.40	0.32	714.00
896	12.40	0.32	714.00
897	12.40	0.32	714.00
898	12.40	0.32	714.00
899	12.40	0.31	714.00
900	12.60	0.31	714.00
901	12.60	0.31	714.00
902	12.60	0.31	717.20
903	12.60	0.31	717.20
904	12.80	0.31	717.20
905	12.80	0.31	717.20
906	12.80	0.31	717.20
907	12.80	0.31	717.20
908	12.80	0.31	717.20
909	12.80	0.31	717.20
910	13.00	0.31	717.20
911	13.00	0.31	717.20
912	13.00	0.31	717.20
913	13.00	0.31	717.20
914	13.00	0.31	717.20
915	13.00	0.31	717.20
916	13.00	0.31	717.20
917	13.00	0.31	717.20
918	13.00	0.31	717.20
919	13.00	0.31	717.20
920	13.00	0.31	717.20
921	13.00	0.31	717.20
922	13.00	0.31	717.20
923	13.00	0.31	717.20
924	13.00	0.31	717.20
925	13.00	0.31	717.20
926	13.20	0.31	717.20
927	13.20	0.31	727.20
928	13.20	0.31	727.20
929	13.20	0.31	727.20
930	13.20	0.31	727.20
931	13.20	0.31	727.20
932	13.20	0.31	727.20
933	13.20	0.31	727.20
934	13.40	0.31	727.20
935	13.40	0.31	727.20
936	13.40	0.31	727.20
937	13.40	0.31	727.20
938	13.40	0.31	727.20
939	13.40	0.31	727.20
940	13.40	0.31	727.20
941	13.40	0.31	727.20
942	13.40	0.31	727.20
943	13.40	0.31	727.20
944	13.40	0.31	727.20
945	13.40	0.31	727.20
946	13.40	0.31	727.20
947	13.40	0.31	745.20
948	13.40	0.31	745.20
949	13.40	0.31	745.20
950	13.40	0.31	745.20
951	13.40	0.31	745.20
952	13.40	0.31	745.20
953	13.40	0.31	745.20
954	13.40	0.31	745.20
955	13.40	0.31	745.20
956	13.40	0.31	745.20
957	13.40	0.31	745.20
958	13.40	0.31	745.20
959	13.40	0.31	745.20
960	13.40	0.31	745.20
961	13.40	0.31	745.20
962	13.40	0.31	745.20
963	13.40	0.31	745.20
964	13.40	0.31	752.60
965	13.40	0.31	752.60
966	13.40	0.31	752.60
967	13.40	0.31	752.60
968	13.60	0.31	752.60
969	13.60	0.31	752.60
970	13.60	0.31	762.60
971	13.60	0.31	762.60
972	13.60	0.31	762.60
973	13.60	0.31	762.60
974	13.60	0.31	762.60
975	13.60	0.31	762.60
976	13.60	0.31	762.60
977	13.60	0.31	762.60
978	13.60	0.31	762.60
979	13.60	0.31	762.60
980	13.60	0.31	762.60
981	13.60	0.31	762.60
982	13.60	0.31	762.60
983	13.60	0.31	762.60
984	13.60	0.31	762.60
985	13.60	0.31	762.60
986	13.60	0.31	762.60
987	13.60	0.31	762.60
988	13.60	0.31	762.60
989	13.60	0.31	762.60
990	13.60	0.31	762.60
991	13.60	0.31	762.60
992	13.60	0.31	762.60
993	13.60	0.31	762.60
994	13.60	0.31	762.60
995	13.60	0.31	762.60
996	13.60	0.31	762.60
